sample_id,bio01_temp,bio12_precip,bio15_precip_season,elevation,landforms,soil_clay,soil_oc,soil_ph,label
32254_0,145.0,1204.0,16.0,86,24,13,2,59,5
32266_0,165.0,1359.0,20.0,48,34,20,2,59,3
32267_0,174.0,1388.0,22.0,36,24,28,3,58,99
32277_0,162.0,1319.0,20.0,55,24,16,2,58,1
32297_0,172.0,1356.0,21.0,37,24,21,2,60,3
32299_0,168.0,1329.0,21.0,46,24,24,2,56,3
32305_0,159.0,1236.0,19.0,76,34,14,2,58,3
32340_0,159.0,1255.0,20.0,65,41,45,4,59,3
32366_0,159.0,1259.0,20.0,65,34,33,2,59,3
32388_0,158.0,1244.0,20.0,65,24,39,3,60,1
32401_0,163.0,1301.0,20.0,50,41,35,7,61,5
32433_0,160.0,1320.0,21.0,60,24,24,3,60,5
32449_0,140.0,1182.0,16.0,205,21,13,2,54,2
32453_0,156.0,1242.0,19.0,72,24,18,2,59,1
32458_0,160.0,1266.0,21.0,61,24,20,2,61,5
32460_0,170.0,1332.0,21.0,48,24,23,3,57,3
32471_0,164.0,1269.0,20.0,55,41,14,5,55,3
32484_0,160.0,1323.0,21.0,59,24,29,6,64,5
32491_0,159.0,1245.0,20.0,63,41,37,4,62,5
32492_0,164.0,1372.0,20.0,47,34,41,3,65,3
32493_0,150.0,1244.0,18.0,75,24,34,2,54,3
32498_0,161.0,1273.0,21.0,59,24,25,2,60,3
32510_0,157.0,1213.0,18.0,75,41,17,3,58,5
32520_0,166.0,1415.0,21.0,63,21,21,5,54,5
32525_0,168.0,1346.0,21.0,47,24,38,3,57,5
32531_0,162.0,1319.0,20.0,56,24,17,2,61,3
32541_0,158.0,1228.0,18.0,68,41,15,2,63,5
32559_0,152.0,1250.0,18.0,74,34,9,2,58,5
32577_0,146.0,1205.0,16.0,87,34,18,2,62,5
32579_0,146.0,1205.0,17.0,115,21,15,3,58,3
32585_0,168.0,1340.0,21.0,45,24,25,2,63,5
32594_0,163.0,1368.0,20.0,49,34,15,2,59,5
32605_0,168.0,1380.0,21.0,45,24,16,2,58,5
32613_0,161.0,1270.0,20.0,63,24,20,2,55,3
32632_0,148.0,1231.0,19.0,81,24,9,2,59,1
32634_0,169.0,1349.0,21.0,42,24,43,4,60,3
32638_0,168.0,1321.0,21.0,41,34,41,4,58,2
32641_0,160.0,1296.0,20.0,86,21,22,3,55,5
32651_0,160.0,1243.0,19.0,67,34,21,4,61,3
32653_0,161.0,1271.0,20.0,61,41,28,4,56,5
32654_0,160.0,1267.0,21.0,64,34,19,2,59,3
32662_0,156.0,1285.0,19.0,76,34,23,4,57,5
32668_0,154.0,1290.0,19.0,176,21,17,3,58,5
32670_0,164.0,1321.0,20.0,48,34,38,4,65,3
32671_0,155.0,1258.0,19.0,69,34,39,3,56,5
32693_0,161.0,1264.0,19.0,57,34,18,2,57,99
32698_0,160.0,1290.0,21.0,58,41,27,2,60,2
32715_0,173.0,1390.0,22.0,36,34,25,2,60,3
32729_0,157.0,1271.0,19.0,73,42,20,2,59,5
32761_0,161.0,1276.0,20.0,65,24,35,2,60,3
32769_0,152.0,1253.0,17.0,76,34,17,2,58,5
32775_0,172.0,1310.0,17.0,47,34,23,2,61,5
32783_0,158.0,1252.0,20.0,65,34,41,5,63,5
32785_0,172.0,1382.0,22.0,39,41,30,4,60,5
32795_0,143.0,1206.0,16.0,122,31,15,2,62,1
32830_0,161.0,1266.0,19.0,64,24,18,3,56,1
32839_0,150.0,1240.0,18.0,73,34,36,4,66,1
32853_0,169.0,1271.0,19.0,56,24,23,4,59,5
32872_0,168.0,1360.0,21.0,47,24,48,2,56,5
32880_0,163.0,1324.0,20.0,47,24,30,3,59,1
32884_0,157.0,1245.0,20.0,65,24,17,2,66,3
32909_0,156.0,1274.0,19.0,80,21,27,5,60,5
32917_0,173.0,1384.0,21.0,36,34,22,2,57,5
32940_0,140.0,1187.0,16.0,164,31,16,4,59,5
32941_0,137.0,1170.0,16.0,195,21,15,2,56,5
32951_0,158.0,1244.0,20.0,63,41,28,4,60,3
32966_0,161.0,1265.0,21.0,62,24,31,2,61,5
32967_0,136.0,1184.0,16.0,168,32,14,3,59,5
32972_0,163.0,1334.0,20.0,53,34,19,2,60,99
32985_0,160.0,1245.0,19.0,68,34,20,2,56,1
32996_0,156.0,1243.0,20.0,70,24,15,2,57,99
33003_0,160.0,1284.0,20.0,91,21,14,2,52,99
33034_0,140.0,1197.0,16.0,203,21,16,3,56,5
33037_0,170.0,1295.0,18.0,51,24,34,2,66,5
33055_0,150.0,1245.0,18.0,74,34,39,3,54,1
33057_0,149.0,1238.0,18.0,74,41,12,2,58,1
33066_0,161.0,1299.0,20.0,96,24,28,4,56,3
33069_0,148.0,1206.0,17.0,84,24,11,2,59,3
33094_0,154.0,1260.0,18.0,75,24,18,2,59,5
33124_0,171.0,1358.0,22.0,40,34,45,3,60,3
33142_0,158.0,1244.0,20.0,64,34,39,3,60,5
33151_0,150.0,1242.0,18.0,77,24,9,2,60,99
33157_0,148.0,1227.0,18.0,79,41,16,2,61,5
33164_0,148.0,1209.0,17.0,84,34,22,2,62,3
33170_0,162.0,1293.0,20.0,89,34,24,2,54,1
33171_0,167.0,1343.0,21.0,48,24,35,2,61,1
33172_0,162.0,1311.0,20.0,55,34,12,7,58,3
33176_0,171.0,1321.0,20.0,32,41,32,12,64,5
33184_0,167.0,1349.0,21.0,45,34,36,3,60,5
33189_0,172.0,1344.0,21.0,35,24,46,4,61,3
33197_0,168.0,1359.0,21.0,50,24,50,4,59,3
33205_0,161.0,1342.0,21.0,56,24,12,2,57,5
33232_0,159.0,1384.0,20.0,88,34,15,2,56,5
33237_0,161.0,1266.0,20.0,67,24,17,2,60,1
33248_0,172.0,1365.0,22.0,35,24,21,2,59,1
33261_0,163.0,1305.0,20.0,48,34,17,2,56,2
33272_0,157.0,1212.0,19.0,91,34,24,2,55,5
33273_0,171.0,1349.0,21.0,38,34,45,4,64,5
33298_0,160.0,1301.0,20.0,98,24,18,3,54,5
33324_0,161.0,1267.0,19.0,59,24,13,2,59,5
33330_0,153.0,1251.0,18.0,72,34,21,3,61,5
33334_0,155.0,1250.0,19.0,67,34,38,4,60,99
33342_0,168.0,1337.0,21.0,45,24,27,2,58,99
33346_0,161.0,1281.0,20.0,54,24,20,2,57,3
33356_0,163.0,1272.0,20.0,64,34,34,9,65,5
33361_0,155.0,1249.0,19.0,70,24,21,2,62,5
