sample_id,bio01_temp,bio12_precip,bio15_precip_season,elevation,landforms,soil_clay,soil_oc,soil_ph,label
4398_0,9.1,920.0,75.0,1316,41,13,9,5.7,1
4410_0,14.7,629.0,91.0,3,34,21,4,7.4,1
4411_0,5.7,860.0,66.0,1973,32,9,12,5.8,1
4412_0,11.7,1087.0,69.0,853,31,22,8,5.8,1
4418_0,16.4,656.0,80.0,73,34,25,3,7.2,1
4420_0,16.4,740.0,85.0,79,31,22,2,7.3,1
4442_0,16.3,603.0,83.0,112,34,16,2,6.6,1
4447_0,12.3,996.0,72.0,893,42,22,8,6.0,1
4454_0,6.3,850.0,67.0,1909,22,7,18,6.0,1
4463_0,16.0,638.0,79.0,247,32,28,2,7.1,1
4504_0,16.2,785.0,78.0,245,32,24,3,7.2,1
4536_0,6.8,1122.0,69.0,1700,32,9,15,5.5,1
4601_0,16.0,482.0,83.0,25,24,35,4,7.5,1
4610_0,15.4,483.0,86.0,266,21,27,3,7.1,1
4614_0,16.3,546.0,83.0,18,24,39,5,7.4,1
4649_0,7.3,976.0,69.0,1527,41,9,12,6.1,1
4672_0,16.5,536.0,80.0,82,31,17,2,7.3,1
4680_0,16.4,614.0,85.0,46,34,21,2,7.3,1
4688_0,14.8,1071.0,84.0,414,32,14,3,6.0,1
4691_0,15.4,880.0,74.0,525,12,22,4,7.0,1
4693_0,16.5,592.0,83.0,31,24,29,2,7.4,1
4707_0,15.8,474.0,89.0,11,34,28,2,7.2,1
4722_0,6.0,911.0,66.0,2000,22,13,14,5.8,1
4782_0,16.7,560.0,79.0,69,31,20,2,7.3,1
4785_0,16.4,530.0,85.0,36,34,21,2,7.4,1
4807_0,16.0,431.0,85.0,16,24,26,2,7.5,1
4808_0,15.8,898.0,78.0,357,32,23,3,7.1,1
4838_0,16.1,523.0,83.0,67,34,18,3,6.8,1
4847_0,15.4,511.0,93.0,17,34,28,2,7.1,1
4860_0,16.4,470.0,84.0,4,34,44,4,7.5,1
4862_0,15.0,1313.0,82.0,637,22,27,7,5.9,1
4880_0,14.6,636.0,89.0,98,21,18,3,6.9,1
4889_0,16.2,513.0,83.0,65,24,20,2,7.6,1
4974_0,8.6,1402.0,77.0,1597,22,13,14,5.4,1
4983_0,15.6,504.0,82.0,195,31,30,2,7.1,1
4993_0,15.6,476.0,85.0,148,31,39,2,7.0,1
4999_0,16.9,560.0,78.0,114,34,18,2,7.2,1
5006_0,16.5,505.0,83.0,13,24,24,2,7.3,1
5019_0,15.4,432.0,83.0,8,24,18,2,7.8,1
5020_0,7.4,1261.0,70.0,1479,32,15,11,5.7,1
5024_0,16.2,682.0,85.0,108,41,25,3,7.1,1
5034_0,16.1,625.0,82.0,147,21,14,5,6.4,1
5035_0,16.4,703.0,78.0,172,31,23,2,7.1,1
5046_0,16.4,607.0,85.0,55,24,21,2,7.2,1
5058_0,16.5,636.0,83.0,32,34,23,3,6.7,1
5070_0,15.9,440.0,87.0,7,34,31,2,7.4,1
5199_0,16.2,689.0,80.0,63,34,30,2,7.2,1
5210_0,16.2,487.0,88.0,35,34,26,2,7.6,1
5224_0,13.5,1295.0,84.0,593,32,20,7,5.3,1
5227_0,16.7,588.0,76.0,161,22,23,2,7.1,1
5234_0,16.4,707.0,84.0,58,22,22,2,6.9,1
5253_0,6.2,848.0,63.0,1813,21,11,11,5.9,1
5261_0,16.2,524.0,91.0,32,34,28,2,7.4,1
5262_0,16.4,591.0,83.0,27,34,36,4,6.9,1
5265_0,16.5,575.0,86.0,28,34,21,3,7.1,1
5272_0,15.8,473.0,84.0,87,41,24,3,7.0,1
5277_0,15.9,478.0,88.0,79,34,26,3,7.3,1
5281_0,16.5,611.0,80.0,56,34,24,2,7.2,1
5328_0,16.1,535.0,81.0,181,41,23,2,7.3,1
5333_0,16.3,559.0,83.0,23,34,35,8,7.1,1
5335_0,15.8,540.0,80.0,189,41,31,2,7.4,1
5344_0,15.4,609.0,81.0,338,34,25,3,6.9,1
5364_0,15.9,496.0,91.0,21,34,30,2,7.5,1
5377_0,16.3,471.0,86.0,10,34,26,2,7.4,1
5382_0,15.4,509.0,88.0,130,32,31,3,7.4,1
5391_0,5.9,597.0,58.0,1882,31,6,8,6.1,1
5399_0,16.7,659.0,76.0,190,22,22,3,7.1,1
5403_0,16.2,460.0,86.0,11,34,23,2,7.3,1
5425_0,12.9,1441.0,83.0,751,32,19,8,5.3,1
5465_0,9.6,1783.0,80.0,1520,41,15,11,5.8,1
5508_0,16.0,438.0,86.0,24,34,27,2,7.6,1
5513_0,15.7,414.0,87.0,-1,24,33,3,7.0,1
5517_0,7.3,1270.0,75.0,1821,12,11,14,5.4,1
5523_0,16.0,698.0,81.0,70,34,25,2,7.3,1
5566_0,15.3,412.0,87.0,-2,24,24,7,6.8,1
5577_0,16.6,661.0,77.0,184,22,19,2,6.7,1
5579_0,16.2,489.0,84.0,18,24,33,5,7.4,1
5643_0,13.8,1021.0,74.0,721,11,21,3,7.1,1
5664_0,15.6,421.0,85.0,3,24,22,5,6.7,1
5692_0,16.4,762.0,83.0,73,34,24,2,7.4,1
5711_0,16.0,483.0,83.0,22,34,32,5,7.0,1
5714_0,15.2,933.0,76.0,533,21,21,4,6.9,1
5719_0,16.4,530.0,79.0,96,32,18,2,7.1,1
5721_0,10.0,757.0,79.0,1217,32,17,8,5.2,1
5727_0,15.9,454.0,88.0,6,24,30,2,7.5,1
5733_0,16.4,675.0,78.0,107,24,26,2,6.9,1
5743_0,6.2,756.0,65.0,1823,32,9,12,5.7,1
5790_0,17.0,568.0,76.0,89,34,19,3,6.9,1
5800_0,16.5,532.0,85.0,18,34,22,4,6.9,1
5833_0,15.8,467.0,89.0,12,24,29,2,7.4,1
5836_0,16.1,768.0,79.0,164,21,23,2,6.8,1
5847_0,16.2,519.0,83.0,22,24,40,4,7.6,1
5853_0,16.9,558.0,78.0,78,24,21,2,7.3,1
5885_0,4.8,956.0,59.0,2119,31,6,10,5.4,1
5886_0,7.8,862.0,73.0,1607,32,9,16,5.9,1
5900_0,15.7,583.0,94.0,30,34,31,2,7.2,1
5903_0,13.2,1289.0,78.0,929,31,20,7,5.6,1
6005_0,7.1,1199.0,70.0,1711,22,12,12,5.6,1
6018_0,6.2,575.0,59.0,1871,22,10,6,6.1,1
6045_0,8.8,1256.0,79.0,1477,21,12,17,5.2,1
6062_0,14.5,1219.0,81.0,725,21,23,6,6.2,1
6067_0,16.6,561.0,80.0,62,34,24,2,7.2,1
6072_0,5.9,1355.0,75.0,2031,21,5,14,5.3,1
6081_0,15.9,443.0,88.0,10,41,30,2,7.6,1
6086_0,14.7,880.0,83.0,469,21,20,5,6.2,1
6096_0,8.0,1020.0,76.0,1518,12,16,10,6.1,1
6101_0,16.6,544.0,79.0,67,34,21,3,7.3,1
6105_0,10.0,1367.0,82.0,1308,22,16,9,5.3,1
6118_0,16.4,470.0,84.0,6,34,44,6,7.4,1
6143_0,15.2,460.0,89.0,0,34,25,4,7.3,1
6145_0,14.4,890.0,90.0,437,34,28,3,7.0,1
6159_0,16.1,464.0,88.0,9,34,28,2,7.4,1
6162_0,16.6,548.0,86.0,18,41,24,2,7.1,1
6244_0,11.5,817.0,80.0,1021,31,24,8,5.4,1
6333_0,15.8,454.0,87.0,39,34,29,4,6.8,1
6341_0,16.4,491.0,86.0,11,24,29,3,7.3,1
6346_0,14.4,1105.0,81.0,529,41,22,7,5.9,1
6347_0,16.4,697.0,82.0,51,34,23,2,7.4,1
6355_0,16.1,697.0,81.0,67,34,25,2,7.3,1
6375_0,7.5,1031.0,72.0,1506,34,11,8,5.6,1
6377_0,16.1,679.0,83.0,175,34,15,4,6.6,1
6391_0,15.0,929.0,83.0,449,22,22,5,6.4,1
6462_0,15.9,455.0,86.0,34,24,35,5,7.4,1
6463_0,16.4,554.0,84.0,40,34,23,2,7.5,1
6464_0,15.9,488.0,83.0,54,31,20,3,6.9,1
6472_0,15.6,416.0,87.0,0,24,28,2,7.3,1
6496_0,16.3,756.0,82.0,73,24,23,2,7.4,1
6507_0,6.9,1468.0,77.0,1886,22,11,15,5.6,1
6521_0,16.2,758.0,82.0,82,22,25,2,7.0,1
6532_0,15.7,456.0,85.0,125,22,38,3,7.0,1
6536_0,15.4,508.0,91.0,4,34,22,2,7.3,1
6569_0,5.4,564.0,57.0,1955,22,15,8,6.1,1
6575_0,16.4,502.0,87.0,16,24,30,3,7.3,1
6584_0,4.9,1131.0,62.0,2102,21,9,13,5.6,1
6586_0,15.8,447.0,86.0,34,34,26,4,7.1,1
6592_0,16.4,478.0,85.0,10,24,40,5,7.5,1
6596_0,15.8,480.0,90.0,14,34,24,2,7.4,1
6605_0,16.0,464.0,86.0,20,34,22,2,7.3,1
6676_0,6.6,1198.0,67.0,1800,22,12,13,5.8,1
6705_0,6.3,1120.0,69.0,1874,11,11,13,5.9,1
6734_0,15.7,462.0,87.0,46,34,30,4,7.2,1
6739_0,5.3,865.0,65.0,2119,22,9,13,5.5,1
6757_0,8.6,1459.0,77.0,1668,21,13,12,5.5,1
6800_0,16.1,557.0,91.0,92,21,33,3,7.0,1
6805_0,16.3,539.0,85.0,76,21,23,2,7.3,1
6817_0,15.8,476.0,84.0,38,21,18,2,6.7,1
6830_0,16.3,577.0,78.0,182,32,24,2,7.1,1
6836_0,15.8,438.0,87.0,11,24,25,2,7.5,1
6854_0,8.0,967.0,75.0,1430,24,12,7,5.9,1
6872_0,11.3,1716.0,80.0,1138,32,23,10,5.7,1
6874_0,15.8,499.0,83.0,171,22,38,3,7.2,1
6877_0,16.3,449.0,85.0,6,34,34,2,7.8,1
6883_0,14.5,910.0,82.0,532,22,14,5,5.7,1
6906_0,16.5,483.0,83.0,11,34,26,2,7.2,1
6911_0,16.1,577.0,81.0,36,24,20,2,7.1,1
6956_0,16.2,389.0,80.0,59,34,21,2,6.9,1
6973_0,15.5,402.0,84.0,3,34,17,2,7.8,1
7019_0,7.5,859.0,71.0,1523,34,14,7,6.0,1
7023_0,4.9,689.0,57.0,2036,31,6,10,5.5,1
7063_0,14.3,939.0,82.0,558,21,21,5,5.9,1
7068_0,16.2,588.0,82.0,94,24,11,3,6.7,1
7075_0,16.7,564.0,77.0,135,32,19,2,7.1,1
7087_0,16.2,500.0,84.0,17,34,35,6,7.1,1
7091_0,15.9,474.0,84.0,32,24,20,2,7.0,1
7116_0,15.6,468.0,86.0,96,32,32,4,7.2,1
7127_0,14.8,816.0,82.0,459,21,20,4,6.7,1
7188_0,8.6,999.0,73.0,1233,41,16,10,5.6,1
7203_0,7.0,856.0,68.0,1618,21,8,10,5.7,1
7211_0,16.2,529.0,81.0,57,24,19,2,7.4,1
7217_0,16.5,565.0,85.0,23,34,23,2,7.5,1
7222_0,15.9,438.0,86.0,32,24,28,3,7.6,1
7238_0,6.0,601.0,58.0,1856,22,8,9,5.9,1
7246_0,16.1,491.0,84.0,28,34,33,4,7.5,1
7247_0,15.5,422.0,90.0,27,24,24,2,6.8,1
7249_0,16.4,784.0,78.0,227,21,25,2,7.1,1
7261_0,6.3,943.0,69.0,1949,21,11,14,5.8,1
7282_0,16.1,491.0,81.0,134,22,21,4,6.9,1
7299_0,14.9,835.0,85.0,441,31,21,4,6.6,1
7307_0,13.4,1475.0,84.0,669,22,19,8,5.3,1
7309_0,15.6,448.0,91.0,4,24,21,2,7.2,1
7341_0,15.8,434.0,86.0,6,24,25,2,7.6,1
7347_0,15.6,424.0,83.0,18,34,17,2,7.7,1
7375_0,16.1,398.0,80.0,55,24,19,3,7.0,1
7401_0,13.3,1049.0,75.0,859,22,23,4,6.8,1
7402_0,16.0,394.0,82.0,26,34,24,2,7.0,1
7403_0,16.3,662.0,85.0,102,32,22,4,6.7,1
7412_0,15.5,414.0,85.0,4,24,15,2,7.8,1
7414_0,14.7,1049.0,83.0,484,41,23,3,6.9,1
7422_0,11.5,1582.0,82.0,964,22,21,7,5.4,1
7448_0,8.1,1613.0,79.0,1689,41,14,14,5.6,1
7466_0,16.0,405.0,82.0,28,34,25,3,7.2,1
7488_0,13.4,1304.0,82.0,777,32,21,6,5.8,1
7502_0,15.6,586.0,81.0,266,22,25,2,7.1,1
7516_0,16.0,449.0,81.0,87,24,25,4,6.6,1
7528_0,16.6,811.0,78.0,175,34,26,2,7.3,1
7549_0,12.4,1358.0,78.0,1229,21,20,9,5.6,1
7584_0,14.9,693.0,91.0,22,34,26,2,6.7,1
7588_0,9.1,927.0,75.0,1341,32,15,8,5.6,1
7589_0,15.2,755.0,83.0,354,33,18,5,6.5,1
7603_0,9.1,1159.0,77.0,1312,42,17,8,6.2,1
7615_0,15.3,512.0,84.0,260,22,28,2,7.3,1
7620_0,15.1,778.0,89.0,376,31,15,2,6.7,1
7632_0,16.2,512.0,85.0,62,21,25,2,6.7,1
7637_0,7.6,1139.0,74.0,1623,21,15,13,5.6,1
7664_0,16.2,443.0,86.0,9,41,30,2,7.6,1
7678_0,15.6,541.0,88.0,119,34,24,2,7.4,1
7682_0,15.9,430.0,86.0,24,34,37,4,7.6,1
7699_0,12.5,1543.0,84.0,767,31,28,10,5.8,1
7748_0,16.6,498.0,84.0,11,24,23,2,7.3,1
7768_0,7.0,735.0,67.0,1727,21,15,9,5.9,1
7785_0,16.3,510.0,87.0,37,41,25,2,7.3,1
7794_0,15.6,394.0,87.0,-4,24,31,2,7.6,1
7802_0,16.2,497.0,85.0,50,21,20,2,6.8,1
7824_0,16.1,590.0,92.0,48,24,22,2,7.2,1
7836_0,11.3,1573.0,80.0,1075,32,20,10,5.3,1
7838_0,8.7,741.0,72.0,1384,23,12,10,6.2,1
7871_0,16.3,467.0,88.0,7,34,33,2,7.4,1
7923_0,16.3,551.0,84.0,22,34,31,5,7.2,1
7924_0,16.1,803.0,79.0,252,22,25,2,7.1,1
7928_0,16.4,533.0,83.0,20,34,38,5,7.5,1
7944_0,16.6,668.0,84.0,30,41,23,2,7.2,1
7946_0,16.2,503.0,83.0,62,34,23,2,7.7,1
7985_0,15.1,760.0,85.0,418,21,23,3,7.2,1
8069_0,16.0,557.0,79.0,204,22,22,2,7.4,1
8071_0,14.4,944.0,80.0,639,32,15,5,6.1,1
8091_0,15.6,403.0,89.0,0,34,28,4,6.9,1
8116_0,6.6,1077.0,69.0,1818,21,9,18,5.6,1
8126_0,15.9,423.0,83.0,13,34,48,4,7.4,1
8128_0,15.6,938.0,83.0,248,42,24,5,6.8,1
8134_0,15.4,518.0,82.0,261,22,29,2,7.3,1
8138_0,15.8,453.0,89.0,7,34,18,2,7.4,1
8176_0,16.5,679.0,84.0,37,34,22,2,7.3,1
8177_0,5.0,1092.0,69.0,2134,21,6,14,5.4,1
8180_0,15.5,394.0,89.0,13,34,25,2,7.1,1
8216_0,6.1,945.0,68.0,1847,22,12,17,5.8,1
8218_0,7.0,1024.0,67.0,1638,31,13,12,5.8,1
8223_0,16.1,744.0,84.0,126,41,26,4,7.2,1
8235_0,7.9,1173.0,76.0,1629,21,6,13,5.4,1
8241_0,16.1,506.0,83.0,54,31,18,3,6.8,1
8273_0,7.5,967.0,70.0,1509,31,9,9,5.9,1
8285_0,14.9,805.0,81.0,356,42,20,5,6.4,1
8292_0,5.8,842.0,60.0,1908,22,10,10,6.2,1
8301_0,13.3,1290.0,79.0,1069,21,19,7,5.9,1
8305_0,5.9,761.0,63.0,1852,22,9,10,5.7,1
8310_0,14.8,632.0,89.0,247,42,27,2,7.2,1
8328_0,15.8,529.0,81.0,209,31,35,2,7.3,1
8330_0,7.6,949.0,73.0,1472,32,13,14,5.7,1
8372_0,16.2,481.0,79.0,118,21,20,3,6.9,1
8398_0,16.5,536.0,80.0,79,31,17,2,7.2,1
8400_0,5.8,938.0,68.0,2008,21,12,10,5.7,1
8417_0,15.1,1167.0,81.0,477,22,22,4,6.6,1
8432_0,16.5,616.0,83.0,32,24,22,2,7.3,1
8446_0,15.6,863.0,73.0,459,32,24,4,6.8,1
8449_0,14.0,1011.0,81.0,729,22,19,5,6.1,1
8452_0,13.8,1227.0,81.0,825,21,22,9,5.7,1
8486_0,4.5,966.0,59.0,2160,32,11,13,5.3,1
8498_0,16.3,526.0,84.0,25,34,23,2,7.3,1
8507_0,14.5,566.0,87.0,406,22,26,3,7.3,1
8510_0,15.0,526.0,89.0,365,22,28,4,7.5,1
8548_0,16.1,527.0,85.0,70,21,22,2,6.8,1
8557_0,16.5,757.0,77.0,220,22,24,2,6.8,1
8600_0,16.4,573.0,87.0,24,24,24,2,7.1,1
8607_0,16.3,586.0,84.0,24,34,42,4,7.1,1
8645_0,14.8,688.0,90.0,26,34,25,3,6.6,1
8661_0,16.2,556.0,79.0,183,21,22,2,7.0,1
8668_0,7.8,1175.0,76.0,1623,22,7,13,5.5,1
8671_0,16.1,451.0,87.0,9,41,32,3,7.3,1
8681_0,16.2,759.0,78.0,252,21,27,2,7.4,1
8697_0,16.5,911.0,79.0,199,21,26,2,7.2,1
8720_0,7.5,1224.0,75.0,1777,21,12,17,5.4,1
8757_0,8.9,1030.0,74.0,1444,32,16,12,5.8,1
8761_0,15.9,454.0,86.0,36,34,30,4,7.3,1
8771_0,14.8,1048.0,77.0,538,31,23,4,6.5,1
8796_0,16.2,530.0,81.0,55,24,19,2,7.1,1
8802_0,13.6,1244.0,79.0,728,42,23,7,5.9,1
8806_0,15.8,442.0,88.0,12,24,31,3,7.3,1
8844_0,16.1,581.0,82.0,33,24,38,4,7.4,1
8875_0,15.9,847.0,73.0,386,31,23,4,7.1,1
8908_0,6.5,851.0,69.0,1809,22,10,10,5.6,1
8911_0,14.7,649.0,90.0,32,32,24,4,6.8,1
8933_0,16.0,464.0,84.0,19,24,24,2,7.4,1
8936_0,9.9,1477.0,79.0,1552,12,18,8,5.7,1
8943_0,5.2,1085.0,62.0,2029,21,13,14,5.6,1
8955_0,16.5,528.0,80.0,81,42,19,2,7.0,1
8985_0,16.1,476.0,84.0,24,34,31,4,7.6,1
8990_0,16.3,598.0,81.0,44,34,24,3,7.4,1
8998_0,5.7,864.0,60.0,1896,34,9,10,5.6,1
9000_0,15.8,435.0,87.0,2,34,23,4,7.5,1
9010_0,6.7,1231.0,74.0,1678,32,9,16,5.7,1
9039_0,16.4,538.0,84.0,20,34,42,3,7.4,1
9052_0,5.9,1040.0,63.0,1875,21,12,13,5.8,1
9073_0,16.1,467.0,85.0,19,24,27,2,7.2,1
9080_0,5.6,1164.0,67.0,2010,31,8,18,5.5,1
9120_0,16.6,592.0,84.0,22,34,35,4,7.1,1
9133_0,9.0,983.0,75.0,1371,22,15,6,6.2,1
9139_0,14.6,716.0,92.0,21,34,27,2,7.2,1
9145_0,16.1,484.0,82.0,57,34,22,3,7.1,1
9152_0,6.6,609.0,60.0,1689,31,16,7,6.3,1
9164_0,15.9,431.0,86.0,15,34,38,4,7.4,1
9205_0,16.1,641.0,82.0,46,34,22,3,7.1,1
9234_0,16.3,599.0,84.0,28,34,35,4,7.2,1
9240_0,12.0,1500.0,80.0,813,41,20,10,5.5,1
9276_0,14.9,518.0,87.0,279,41,27,4,7.3,1
9280_0,6.8,1179.0,70.0,1745,12,13,13,5.5,1
9290_0,16.4,466.0,85.0,7,34,44,4,7.0,1
9291_0,16.2,487.0,88.0,40,22,24,2,7.6,1
9309_0,16.4,770.0,82.0,72,22,25,2,7.2,1
9327_0,15.7,450.0,84.0,12,34,30,2,7.3,1
9334_0,15.9,393.0,83.0,18,24,23,2,7.1,1
9367_0,16.2,533.0,91.0,48,24,32,2,7.4,1
9373_0,15.9,428.0,85.0,15,34,43,5,7.5,1
9411_0,16.4,477.0,85.0,8,24,36,4,7.6,1
9430_0,6.7,674.0,62.0,1665,32,9,9,6.0,1
9433_0,13.8,1453.0,83.0,545,31,16,6,5.7,1
9453_0,16.0,466.0,84.0,25,34,34,5,7.1,1
9489_0,11.0,773.0,78.0,986,42,23,7,5.5,1
9502_0,10.3,905.0,76.0,1195,11,22,9,5.6,1
9517_0,16.0,517.0,83.0,52,31,19,3,6.7,1
9582_0,14.5,634.0,91.0,116,12,23,3,6.7,1
9598_0,6.0,870.0,65.0,1750,22,10,14,5.7,1
9619_0,7.7,1071.0,74.0,1737,32,12,16,5.5,1
9626_0,11.7,1564.0,81.0,962,41,19,5,6.7,1
9629_0,16.5,489.0,84.0,11,24,37,6,7.4,1
9647_0,16.4,521.0,86.0,29,24,24,2,7.6,1
9663_0,16.1,527.0,81.0,170,31,28,2,7.3,1
9669_0,16.1,455.0,89.0,8,41,30,2,7.4,1
9681_0,16.7,523.0,83.0,16,24,29,2,7.7,1
9709_0,14.7,659.0,90.0,185,31,25,4,7.0,1
9764_0,16.3,526.0,81.0,143,21,25,2,7.2,1
9799_0,5.2,965.0,59.0,2044,32,8,13,5.8,1
9803_0,16.4,467.0,85.0,4,34,44,5,7.5,1
9807_0,15.1,699.0,81.0,399,31,22,3,6.8,1
9830_0,7.1,1177.0,71.0,1652,21,13,12,5.9,1
9856_0,16.2,680.0,82.0,46,34,32,4,7.0,1
9870_0,12.3,1337.0,83.0,813,32,19,9,5.0,1
9883_0,16.5,607.0,78.0,174,21,22,2,7.0,1
9897_0,7.4,1521.0,78.0,1765,41,15,16,5.9,1
9899_0,16.0,427.0,85.0,10,24,44,5,7.6,1
9901_0,15.8,436.0,85.0,24,24,27,2,7.2,1
9906_0,16.2,438.0,85.0,7,24,29,3,7.3,1
10007_0,7.6,1228.0,68.0,1482,21,13,8,5.7,1
10037_0,6.9,1213.0,66.0,1678,42,14,13,5.5,1
10070_0,16.6,625.0,84.0,27,34,32,4,7.3,1
10080_0,14.8,1013.0,82.0,737,21,22,7,5.4,1
10092_0,17.0,565.0,76.0,80,34,22,3,7.0,1
10099_0,15.9,452.0,87.0,51,24,26,4,7.1,1
10110_0,9.3,1004.0,78.0,1333,22,17,7,5.9,1
10116_0,16.3,529.0,82.0,20,34,27,3,7.3,1
10129_0,16.6,521.0,84.0,15,34,22,2,7.4,1
10135_0,16.1,577.0,82.0,35,34,36,3,7.4,1
10142_0,7.0,1049.0,72.0,1771,22,11,10,5.6,1
10181_0,7.9,641.0,68.0,1476,42,10,9,5.7,1
10184_0,16.1,487.0,80.0,273,22,24,4,7.0,1
10185_0,16.4,471.0,84.0,6,34,46,4,7.7,1
10186_0,16.8,782.0,73.0,177,21,23,2,7.3,1
10187_0,16.1,589.0,90.0,92,31,31,3,7.2,1
10202_0,13.1,1307.0,79.0,814,41,24,8,5.5,1
10235_0,6.7,703.0,66.0,1768,22,9,9,5.9,1
10236_0,15.5,444.0,82.0,17,34,25,2,7.5,1
10287_0,16.4,619.0,85.0,56,31,21,4,7.0,1
10299_0,6.1,1177.0,65.0,1902,22,10,16,5.6,1
10303_0,16.4,643.0,80.0,59,34,24,2,7.4,1
10305_0,15.2,563.0,91.0,15,24,28,2,7.5,1
10319_0,16.0,490.0,85.0,49,24,20,2,6.5,1
10323_0,16.1,599.0,83.0,34,34,40,4,7.7,1
10346_0,16.0,501.0,84.0,59,21,18,3,6.7,1
10379_0,16.0,464.0,84.0,36,34,34,3,7.4,1
10396_0,16.0,437.0,84.0,16,24,25,2,7.2,1
10399_0,16.0,598.0,85.0,154,21,23,2,6.7,1
10400_0,15.2,723.0,81.0,371,22,24,4,7.1,1
10412_0,15.9,441.0,81.0,58,21,19,3,6.7,1
10421_0,5.7,893.0,61.0,1923,31,10,10,5.7,1
10431_0,11.1,1621.0,81.0,1227,22,21,8,5.6,1
10437_0,16.3,534.0,81.0,72,24,20,2,7.3,1
10441_0,15.6,655.0,82.0,290,22,19,4,7.0,1
10442_0,6.6,798.0,68.0,1785,34,18,12,6.0,1
10443_0,16.1,785.0,77.0,212,41,26,4,7.0,1
10444_0,15.5,407.0,85.0,2,24,19,2,7.7,1
10450_0,16.1,603.0,82.0,40,41,27,3,6.9,1
10458_0,16.3,468.0,85.0,6,34,44,2,7.5,1
10466_0,16.3,546.0,83.0,81,24,24,2,7.4,1
10467_0,13.9,1301.0,80.0,913,22,20,7,5.5,1
10480_0,15.2,903.0,74.0,519,31,23,4,6.8,1
10481_0,15.2,419.0,89.0,21,31,25,3,7.1,1
10501_0,16.2,563.0,84.0,27,34,40,4,7.7,1
10512_0,6.7,1201.0,73.0,1913,22,6,11,5.6,1
10517_0,16.6,568.0,85.0,22,34,21,2,7.4,1
10519_0,8.9,431.0,65.0,1350,32,18,5,6.7,1
10520_0,9.1,1188.0,78.0,1400,31,17,8,5.3,1
10549_0,16.5,563.0,87.0,23,34,26,3,7.2,1
10556_0,16.7,882.0,74.0,214,21,25,2,7.0,1
10567_0,16.3,751.0,84.0,88,24,24,3,7.4,1
10613_0,15.6,1125.0,83.0,371,11,25,4,7.4,1
10614_0,16.0,501.0,82.0,91,21,21,2,6.5,1
10644_0,14.7,562.0,89.0,327,32,25,3,7.3,1
10648_0,16.0,495.0,84.0,47,41,19,3,6.6,1
10651_0,15.7,871.0,73.0,443,21,22,4,6.9,1
10670_0,10.3,1555.0,79.0,1176,41,18,9,5.6,1
10683_0,15.5,417.0,85.0,12,34,26,2,7.4,1
10695_0,16.2,464.0,87.0,34,34,27,3,7.5,1
10696_0,15.7,467.0,88.0,50,34,26,4,7.3,1
10721_0,15.6,511.0,83.0,208,32,35,2,7.4,1
10743_0,7.4,946.0,73.0,1672,31,13,11,5.7,1
10781_0,10.7,612.0,80.0,1136,21,24,9,5.4,1
10786_0,15.3,629.0,89.0,302,21,30,3,7.3,1
10792_0,15.9,819.0,74.0,372,21,21,4,7.2,1
10803_0,11.7,1014.0,71.0,983,22,19,4,6.5,1
10833_0,16.4,476.0,84.0,6,24,42,3,7.7,1
10846_0,9.3,903.0,75.0,1277,32,15,9,5.8,1
10847_0,16.1,499.0,83.0,20,34,31,2,7.4,1
10857_0,15.9,458.0,85.0,26,34,23,2,7.3,1
10874_0,14.6,697.0,92.0,-1,34,36,4,6.8,1
10883_0,16.3,725.0,78.0,248,22,23,2,7.1,1
10902_0,16.7,551.0,79.0,116,24,17,2,7.1,1
10903_0,7.7,813.0,71.0,1588,31,14,8,6.2,1
10934_0,16.9,810.0,76.0,140,34,23,4,7.2,1
10938_0,15.8,454.0,86.0,65,31,39,4,7.2,1
10946_0,6.8,1439.0,77.0,1829,41,13,13,5.3,1
10962_0,15.6,372.0,83.0,-4,41,29,4,7.2,1
10991_0,7.5,1460.0,76.0,1780,32,10,15,5.7,1
10993_0,10.5,1272.0,83.0,1206,21,22,11,5.4,1
10996_0,16.3,739.0,82.0,82,21,26,2,7.1,1
11019_0,15.8,443.0,88.0,0,34,39,7,7.1,1
11081_0,16.2,448.0,83.0,14,41,29,2,7.6,1
11097_0,15.7,535.0,81.0,249,32,24,3,6.6,1
11101_0,16.1,557.0,80.0,137,21,22,3,7.2,1
11140_0,16.1,499.0,89.0,25,34,28,2,7.5,1
11144_0,5.6,850.0,61.0,1918,22,9,15,5.8,1
11149_0,4.5,1075.0,61.0,2136,41,8,16,5.6,1
11153_0,5.0,873.0,65.0,2119,22,7,12,5.9,1
11177_0,16.0,461.0,87.0,6,41,26,3,7.4,1
11180_0,10.8,1594.0,82.0,1277,21,22,13,5.3,1
11209_0,15.8,389.0,83.0,17,34,26,2,7.2,1
11228_0,7.5,1017.0,73.0,1573,21,10,13,5.6,1
11257_0,16.4,604.0,84.0,64,34,19,2,7.3,1
11290_0,16.0,771.0,81.0,118,31,24,4,7.2,1
11319_0,16.1,395.0,82.0,33,34,25,2,7.1,1
11334_0,11.0,1674.0,79.0,1466,22,19,11,5.6,1
11353_0,9.6,1061.0,71.0,1129,42,19,8,5.8,1
11392_0,14.4,663.0,89.0,126,21,29,4,6.4,1
11403_0,11.7,1605.0,80.0,1098,22,20,7,5.4,1
11430_0,16.0,476.0,86.0,40,21,20,2,6.9,1
11478_0,5.2,1233.0,73.0,2173,21,5,7,5.4,1
