sample_id,bio01_temp,bio12_precip,bio15_precip_season,elevation,landforms,soil_clay,soil_oc,soil_ph,label
17567_0,16.8,1362.0,21.0,45,24,43,2,5.7,99
17581_0,16.0,1317.0,20.0,106,24,13,2,5.5,99
17585_0,16.1,1258.0,20.0,66,41,29,4,6.7,3
17638_0,16.7,1312.0,20.0,53,34,27,6,6.6,5
17668_0,15.5,1224.0,17.0,71,34,27,4,6.1,1
17682_0,16.0,1260.0,20.0,64,24,22,2,6.1,1
17706_0,15.6,1235.0,17.0,69,24,18,2,5.9,3
17715_0,15.5,1248.0,19.0,70,24,19,3,6.4,5
17724_0,15.9,1228.0,19.0,69,34,12,2,5.8,5
17726_0,15.4,1240.0,18.0,98,41,13,2,5.5,1
17736_0,16.1,1288.0,19.0,96,21,23,3,5.2,5
17741_0,15.9,1232.0,20.0,62,41,23,3,6.1,2
17749_0,16.2,1349.0,21.0,50,41,40,6,6.0,5
17752_0,15.6,1207.0,18.0,73,34,25,2,6.0,5
17758_0,15.8,1238.0,20.0,63,34,12,2,6.1,3
17759_0,16.7,1338.0,21.0,43,24,30,2,6.2,1
17762_0,16.5,1411.0,21.0,82,42,18,4,5.8,5
17778_0,15.6,1247.0,19.0,71,24,13,2,6.0,3
17796_0,15.8,1223.0,19.0,69,41,22,2,6.0,5
17801_0,15.6,1211.0,18.0,74,41,22,2,5.8,3
17802_0,16.9,1352.0,17.0,65,24,18,5,5.0,5
17814_0,15.9,1302.0,20.0,98,24,17,2,5.3,3
17824_0,16.5,1270.0,20.0,66,24,17,2,6.0,2
17828_0,16.0,1242.0,20.0,62,34,22,3,5.9,5
17846_0,15.2,1210.0,18.0,87,34,25,7,5.3,5
17853_0,16.3,1290.0,20.0,55,34,32,5,5.9,5
17866_0,15.4,1252.0,19.0,69,34,14,2,6.1,3
17873_0,16.4,1265.0,20.0,60,24,15,2,5.7,1
17897_0,17.1,1331.0,21.0,45,24,22,3,5.8,5
17907_0,16.1,1259.0,21.0,66,24,16,2,5.9,3
17959_0,14.9,1241.0,18.0,76,24,41,2,6.5,3
17967_0,16.1,1306.0,20.0,92,41,34,3,6.1,5
17970_0,16.0,1273.0,20.0,65,24,34,5,6.4,5
17974_0,16.8,1316.0,20.0,61,24,24,7,6.3,99
17977_0,16.3,1277.0,20.0,54,24,31,6,5.9,1
17980_0,16.0,1294.0,20.0,61,34,20,7,6.0,3
17985_0,15.6,1249.0,19.0,69,24,14,2,6.2,3
17990_0,16.2,1314.0,20.0,57,34,20,2,5.4,5
17994_0,16.6,1359.0,21.0,48,34,25,3,6.4,3
17997_0,16.0,1296.0,21.0,57,41,26,3,6.2,5
18022_0,16.0,1289.0,20.0,64,24,18,3,6.1,3
18033_0,16.0,1277.0,20.0,75,34,24,9,6.0,1
18038_0,16.2,1285.0,20.0,54,34,17,4,5.3,5
18039_0,15.7,1220.0,18.0,74,24,35,4,6.1,5
18055_0,16.7,1411.0,21.0,75,24,15,2,5.6,1
18068_0,17.2,1396.0,21.0,46,34,24,5,5.7,1
18069_0,15.7,1208.0,18.0,74,24,21,8,6.9,5
18074_0,15.0,1249.0,18.0,74,24,38,5,5.7,3
18086_0,16.1,1265.0,21.0,62,34,41,3,6.1,5
18106_0,15.3,1253.0,18.0,73,24,36,3,6.0,5
18113_0,15.1,1205.0,17.0,76,34,25,3,6.3,5
18119_0,17.2,1360.0,22.0,39,24,22,3,5.9,5
18134_0,17.0,1395.0,21.0,40,24,33,3,6.2,1
18135_0,17.3,1388.0,22.0,33,24,29,3,6.0,5
18137_0,15.4,1251.0,19.0,68,34,34,3,6.2,5
18139_0,15.4,1208.0,18.0,73,34,19,2,6.4,1
18146_0,15.8,1241.0,20.0,65,34,26,8,6.5,1
18147_0,15.0,1211.0,18.0,103,21,17,2,6.0,3
18173_0,13.7,1153.0,16.0,161,21,14,2,5.8,1
18177_0,16.0,1268.0,19.0,61,34,18,3,5.9,3
18190_0,14.6,1202.0,16.0,85,41,18,3,6.4,5
18195_0,14.4,1214.0,16.0,131,31,18,2,5.9,99
18220_0,17.0,1383.0,21.0,37,41,26,2,6.3,5
18231_0,16.6,1384.0,20.0,42,41,30,7,6.3,99
18241_0,14.4,1174.0,17.0,97,41,15,2,6.2,1
18245_0,17.0,1392.0,22.0,41,24,38,4,5.7,1
18255_0,17.1,1320.0,18.0,48,24,16,2,5.6,3
18283_0,14.9,1252.0,18.0,81,41,21,3,5.7,3
18314_0,16.3,1277.0,20.0,66,24,13,2,5.7,5
18321_0,14.7,1211.0,18.0,91,24,20,2,5.8,3
18322_0,15.4,1201.0,18.0,78,24,22,4,6.0,5
18325_0,15.5,1212.0,18.0,78,24,21,2,5.9,5
18354_0,14.8,1229.0,18.0,78,34,15,2,6.3,1
18355_0,16.0,1272.0,19.0,62,34,28,7,6.0,5
18362_0,16.0,1320.0,21.0,62,24,26,3,6.2,5
18368_0,15.0,1201.0,17.0,79,24,13,2,6.0,3
18380_0,15.3,1258.0,18.0,79,24,23,3,5.6,5
18393_0,15.9,1237.0,19.0,65,24,31,2,5.9,3
18401_0,16.1,1278.0,20.0,55,24,22,2,6.4,2
18416_0,16.1,1396.0,20.0,86,21,19,2,5.5,2
18422_0,15.5,1249.0,19.0,66,41,16,2,6.0,5
18428_0,16.5,1268.0,20.0,59,24,22,3,6.4,1
18448_0,16.9,1322.0,20.0,54,34,22,6,5.9,99
18461_0,16.1,1255.0,20.0,67,24,22,2,6.0,99
18463_0,14.2,1181.0,16.0,141,31,15,3,5.9,5
18464_0,16.0,1282.0,21.0,62,24,30,2,6.5,5
18474_0,15.4,1253.0,18.0,70,24,12,2,6.0,5
18480_0,16.8,1363.0,21.0,48,24,18,2,6.0,5
18491_0,15.1,1253.0,18.0,74,24,12,2,6.1,3
18492_0,16.0,1272.0,21.0,60,34,45,4,5.9,1
18498_0,15.8,1214.0,19.0,75,34,20,2,6.2,3
18503_0,16.7,1365.0,21.0,50,24,17,2,5.8,5
18507_0,17.1,1314.0,18.0,43,24,39,4,6.4,99
18516_0,16.1,1247.0,20.0,79,24,15,2,5.8,3
18518_0,15.0,1242.0,18.0,76,24,12,2,6.2,1
18524_0,16.5,1334.0,20.0,57,34,28,6,6.1,5
18528_0,16.8,1382.0,21.0,40,34,35,2,6.4,1
18540_0,16.4,1362.0,20.0,49,34,38,3,6.0,3
18550_0,15.5,1280.0,18.0,81,24,22,5,6.4,99
18556_0,16.1,1254.0,20.0,64,34,31,10,5.3,5
18559_0,14.6,1206.0,16.0,92,34,11,2,6.1,2
18583_0,16.9,1309.0,20.0,58,24,32,6,6.2,3
18586_0,16.6,1419.0,21.0,84,21,17,2,5.9,5
18594_0,15.8,1265.0,19.0,69,24,28,4,6.6,5
18595_0,16.1,1310.0,22.0,61,24,21,2,6.0,5
18598_0,17.1,1397.0,21.0,42,41,27,2,6.0,3
18603_0,15.9,1249.0,19.0,67,34,10,2,6.0,5
18625_0,16.8,1391.0,21.0,42,41,26,3,6.0,5
18627_0,17.2,1384.0,21.0,38,34,30,5,6.1,3
18630_0,17.3,1387.0,21.0,39,34,26,2,5.7,3
18657_0,15.7,1212.0,18.0,77,24,19,3,6.2,5
18669_0,17.0,1395.0,21.0,38,24,26,3,6.0,2
18676_0,16.9,1323.0,20.0,45,34,29,7,6.1,5
18684_0,16.3,1281.0,20.0,58,34,33,7,6.2,3
18687_0,16.0,1232.0,19.0,63,24,26,4,5.9,5
18700_0,15.6,1214.0,18.0,75,24,25,3,5.9,3
18701_0,14.1,1209.0,16.0,129,31,13,3,5.5,1
18705_0,16.8,1310.0,19.0,54,24,29,7,6.2,2
18721_0,14.8,1225.0,18.0,82,41,15,2,6.4,3
18725_0,16.1,1269.0,20.0,61,24,26,3,6.2,5
18753_0,16.1,1265.0,19.0,56,41,34,5,5.7,99
18760_0,16.1,1291.0,21.0,61,24,18,2,6.1,5
18768_0,17.0,1399.0,21.0,48,24,26,5,5.8,1
18774_0,16.8,1393.0,21.0,44,24,21,3,5.8,5
18792_0,15.5,1267.0,18.0,71,34,35,3,6.4,3
18803_0,15.6,1221.0,18.0,73,24,17,3,5.9,3
18807_0,16.8,1313.0,20.0,46,24,28,7,6.4,1
18813_0,16.5,1317.0,20.0,45,34,35,2,6.6,5
18819_0,15.0,1212.0,17.0,82,24,19,2,6.1,5
18822_0,15.5,1250.0,19.0,69,34,39,3,5.9,5
18837_0,16.4,1351.0,20.0,49,24,22,2,5.8,1
18853_0,13.6,1145.0,16.0,134,42,15,3,6.1,3
18856_0,16.0,1230.0,19.0,71,24,14,3,5.7,5
18862_0,15.3,1204.0,18.0,76,24,20,2,6.1,5
18873_0,16.6,1297.0,20.0,59,24,16,2,5.7,3
18892_0,16.8,1362.0,21.0,47,24,18,2,5.8,5
18901_0,17.3,1389.0,22.0,33,24,36,5,6.1,5
18925_0,15.0,1223.0,17.0,82,24,19,2,6.1,5
18926_0,15.2,1244.0,18.0,75,24,10,2,5.7,2
18928_0,16.2,1284.0,20.0,60,24,15,2,5.8,1
18933_0,15.1,1204.0,17.0,82,41,21,2,5.9,5
18934_0,15.5,1250.0,19.0,70,34,10,2,6.1,1
18937_0,14.8,1235.0,19.0,82,24,14,2,6.0,3
18943_0,16.0,1284.0,19.0,96,21,16,2,5.5,5
18950_0,16.0,1268.0,20.0,65,34,16,3,5.7,5
18964_0,15.7,1239.0,19.0,72,34,20,2,6.1,2
18968_0,14.8,1229.0,18.0,80,41,25,3,6.4,3
18970_0,15.7,1212.0,19.0,99,24,30,3,5.8,3
18977_0,16.5,1272.0,20.0,66,24,20,3,6.1,5
18982_0,16.8,1352.0,21.0,47,24,24,2,6.2,5
19001_0,14.8,1235.0,19.0,83,24,13,2,5.9,5
19007_0,16.1,1347.0,21.0,64,24,24,4,6.2,5
19039_0,16.1,1263.0,20.0,63,24,16,2,5.8,99
19069_0,16.7,1428.0,21.0,109,21,13,3,5.3,5
19082_0,14.5,1204.0,17.0,123,31,17,5,5.5,3
19090_0,15.5,1236.0,19.0,108,21,13,2,5.5,3
19099_0,15.9,1261.0,19.0,62,34,23,2,6.3,5
19104_0,16.2,1330.0,20.0,52,34,20,2,6.0,5
19124_0,16.1,1278.0,20.0,64,24,29,2,6.1,5
19130_0,16.0,1320.0,21.0,52,42,30,3,5.8,3
19149_0,16.4,1278.0,20.0,68,24,13,2,5.8,5
19152_0,16.6,1361.0,21.0,49,24,17,2,5.9,2
19154_0,17.1,1365.0,22.0,39,24,40,4,5.9,5
19159_0,15.8,1395.0,19.0,123,21,11,2,5.3,99
19172_0,15.9,1237.0,19.0,68,34,20,2,5.7,3
19180_0,16.0,1280.0,20.0,79,41,20,4,5.8,1
19182_0,15.8,1290.0,20.0,105,21,13,2,5.6,5
19183_0,15.6,1213.0,18.0,73,24,35,3,5.9,5
19191_0,15.1,1240.0,18.0,72,24,19,2,6.0,5
19222_0,16.6,1321.0,20.0,47,24,33,2,6.4,1
19224_0,17.0,1378.0,22.0,43,24,26,3,5.9,5
19244_0,15.7,1263.0,19.0,72,24,38,3,6.3,3
19257_0,13.3,1147.0,16.0,218,22,14,2,5.4,99
19258_0,16.1,1278.0,20.0,67,34,17,2,5.9,99
19263_0,14.2,1203.0,16.0,143,32,14,5,5.6,2
19278_0,16.2,1288.0,20.0,86,21,20,2,5.2,1
19295_0,17.1,1372.0,22.0,39,24,19,2,5.9,2
19303_0,16.7,1266.0,20.0,63,24,16,3,5.8,5
19309_0,17.1,1327.0,20.0,45,24,20,2,5.7,5
19313_0,16.2,1297.0,20.0,84,41,27,4,5.2,3
19323_0,15.8,1221.0,19.0,69,34,15,3,5.7,3
19326_0,15.9,1338.0,20.0,98,41,12,2,5.4,5
19334_0,16.8,1347.0,21.0,44,34,23,2,6.0,5
19343_0,15.3,1202.0,18.0,81,24,14,2,5.8,2
19347_0,16.9,1393.0,21.0,39,24,29,2,6.0,3
19363_0,15.8,1215.0,19.0,71,41,19,3,6.1,99
19384_0,16.9,1351.0,21.0,43,24,45,4,6.1,99
19391_0,15.1,1252.0,18.0,75,24,39,3,6.8,1
19394_0,16.4,1310.0,20.0,49,34,30,8,6.4,5
19397_0,16.7,1365.0,21.0,48,34,19,2,5.7,3
19402_0,16.5,1303.0,20.0,53,24,31,2,5.7,3
19406_0,14.8,1220.0,19.0,89,24,17,2,5.8,99
19407_0,16.1,1294.0,22.0,61,24,28,2,6.3,5
19433_0,15.9,1233.0,19.0,75,24,15,2,5.8,3
19450_0,16.0,1233.0,19.0,68,24,18,2,5.5,5
19470_0,15.6,1209.0,18.0,76,24,14,2,6.2,5
19472_0,15.5,1225.0,18.0,71,24,14,2,6.0,3
19474_0,15.4,1252.0,19.0,69,41,41,3,5.8,3
19491_0,16.7,1343.0,21.0,49,24,18,2,5.7,5
19518_0,16.1,1359.0,21.0,63,41,22,3,5.5,3
19526_0,15.6,1285.0,19.0,73,34,20,2,5.6,3
19530_0,16.0,1329.0,21.0,80,31,12,3,5.2,2
19544_0,16.0,1305.0,20.0,63,34,13,2,5.8,5
19550_0,17.0,1383.0,22.0,40,24,25,2,5.6,1
19576_0,16.4,1363.0,20.0,51,24,39,3,6.0,99
19602_0,16.5,1326.0,20.0,46,41,41,7,6.3,1
19610_0,15.6,1207.0,18.0,73,34,25,2,6.0,2
19615_0,15.5,1249.0,19.0,68,24,16,3,6.1,5
19616_0,17.1,1379.0,22.0,41,34,25,3,5.9,5
19632_0,17.3,1393.0,22.0,39,31,25,9,5.8,3
19639_0,16.1,1279.0,20.0,53,34,19,4,5.5,5
19669_0,16.9,1364.0,21.0,46,24,28,3,5.9,5
19678_0,16.1,1245.0,20.0,68,24,22,3,6.4,2
19679_0,16.2,1295.0,20.0,52,24,19,2,5.9,5
19680_0,16.0,1255.0,20.0,61,24,29,2,6.0,5
19707_0,16.1,1341.0,21.0,54,34,17,2,6.0,3
19709_0,16.1,1248.0,19.0,63,24,17,2,5.8,5
19713_0,13.8,1184.0,16.0,181,32,14,4,5.8,5
19729_0,14.8,1213.0,16.0,91,24,26,10,5.4,3
19748_0,15.8,1246.0,20.0,62,34,14,2,6.0,1
19753_0,16.7,1334.0,21.0,42,34,42,4,6.4,3
19763_0,17.1,1331.0,19.0,36,34,45,4,6.1,5
19768_0,15.3,1252.0,18.0,71,24,32,4,6.2,5
19827_0,16.3,1355.0,21.0,53,24,26,2,6.1,5
19828_0,15.9,1286.0,20.0,88,24,17,2,5.7,99
19846_0,17.1,1388.0,22.0,40,34,20,2,5.5,5
19867_0,16.1,1302.0,22.0,60,24,32,3,5.7,5
19872_0,16.9,1313.0,19.0,56,21,21,4,5.6,99
19899_0,15.4,1249.0,19.0,72,34,13,2,5.7,1
19907_0,16.1,1274.0,20.0,63,34,35,4,6.8,5
19927_0,16.0,1258.0,19.0,62,24,15,2,5.9,5
19935_0,17.1,1332.0,20.0,50,24,27,7,6.1,5
19936_0,16.5,1270.0,20.0,60,34,16,2,5.8,3
19954_0,16.8,1394.0,21.0,46,34,14,2,6.1,5
19956_0,16.0,1260.0,20.0,65,24,20,2,5.9,1
19992_0,15.7,1252.0,20.0,66,34,29,4,6.5,3
20005_0,16.6,1333.0,20.0,56,34,31,10,6.5,5
20024_0,14.3,1190.0,16.0,122,31,15,4,6.0,1
20030_0,16.1,1261.0,19.0,58,24,18,2,5.9,5
20076_0,16.0,1281.0,21.0,67,34,29,2,6.2,5
20079_0,15.9,1221.0,19.0,74,24,19,2,5.9,5
20114_0,15.4,1252.0,19.0,72,24,13,2,5.9,3
20119_0,14.9,1231.0,18.0,79,24,31,2,6.3,5
20121_0,17.1,1388.0,22.0,40,24,18,2,6.0,5
20131_0,17.1,1332.0,19.0,44,34,48,4,5.7,5
20154_0,16.9,1335.0,21.0,55,24,23,5,5.5,5
20181_0,16.3,1291.0,20.0,56,34,32,7,6.1,5
20214_0,14.8,1223.0,19.0,80,24,18,2,5.9,5
20217_0,16.8,1338.0,21.0,45,41,34,3,5.9,3
20237_0,16.7,1334.0,20.0,44,24,30,2,6.3,1
20272_0,15.7,1214.0,18.0,103,21,19,2,5.5,1
20273_0,16.0,1347.0,20.0,72,34,16,2,5.8,5
20294_0,16.6,1381.0,20.0,58,24,23,4,5.2,5
20313_0,14.5,1206.0,16.0,92,41,21,4,6.3,5
20316_0,17.1,1321.0,17.0,53,24,26,3,5.7,3
20319_0,15.1,1242.0,18.0,75,34,19,2,6.1,5
20323_0,16.6,1317.0,20.0,46,24,43,4,6.3,5
20336_0,14.9,1215.0,17.0,86,41,24,2,6.2,5
20340_0,16.1,1307.0,20.0,59,34,16,3,5.5,5
20342_0,16.1,1243.0,20.0,67,34,26,4,5.7,1
20345_0,15.7,1273.0,19.0,69,34,30,4,6.9,5
20378_0,15.0,1241.0,18.0,75,24,36,3,6.3,3
20389_0,16.1,1269.0,20.0,54,41,30,2,5.9,5
20399_0,17.0,1332.0,18.0,44,24,21,4,6.1,3
20412_0,15.7,1260.0,19.0,71,24,18,2,5.8,3
20436_0,16.1,1289.0,20.0,77,21,24,4,5.4,3
20443_0,16.0,1240.0,19.0,68,34,19,4,5.9,1
20448_0,16.0,1276.0,21.0,66,34,31,2,5.5,3
20456_0,16.0,1236.0,19.0,72,41,25,3,5.8,5
20463_0,15.9,1223.0,19.0,76,24,20,2,6.0,3
20471_0,15.8,1231.0,20.0,64,24,15,2,6.1,3
20477_0,15.9,1268.0,20.0,67,24,32,4,6.2,3
20487_0,16.5,1383.0,20.0,48,24,19,2,6.2,99
20506_0,15.2,1253.0,17.0,76,34,22,2,5.9,5
20507_0,15.9,1266.0,20.0,65,34,30,10,5.7,2
20508_0,15.8,1221.0,19.0,66,34,14,2,6.1,2
20509_0,15.3,1201.0,18.0,81,24,26,3,5.7,5
20524_0,16.1,1264.0,19.0,65,24,23,3,5.9,5
20531_0,16.2,1353.0,20.0,53,41,26,3,6.0,5
20534_0,16.6,1414.0,21.0,58,34,16,2,5.6,1
20535_0,16.5,1340.0,20.0,52,31,34,4,6.6,5
20549_0,16.0,1312.0,21.0,60,24,26,2,6.6,3
20553_0,15.0,1239.0,18.0,85,34,16,2,5.8,3
20577_0,15.3,1208.0,18.0,77,41,23,2,6.3,3
20592_0,16.0,1303.0,21.0,67,24,12,2,5.9,5
20596_0,16.0,1278.0,21.0,63,34,35,2,6.4,3
20605_0,15.4,1248.0,19.0,77,24,22,3,6.0,5
20611_0,17.0,1393.0,22.0,42,34,26,3,5.8,3
20646_0,16.1,1349.0,21.0,61,21,16,2,5.8,1
20706_0,17.0,1338.0,18.0,47,34,33,3,6.5,5
20745_0,16.9,1296.0,19.0,56,24,19,2,5.7,5
20750_0,15.6,1263.0,19.0,75,24,20,3,5.8,1
20752_0,16.9,1308.0,19.0,53,24,19,2,5.7,5
20757_0,17.0,1329.0,21.0,43,34,30,3,6.2,2
20759_0,17.0,1345.0,18.0,49,41,19,2,5.7,99
20774_0,17.0,1314.0,20.0,53,24,40,5,6.2,2
20775_0,16.7,1266.0,20.0,63,24,14,2,5.7,5
20788_0,15.8,1339.0,20.0,99,21,14,2,5.4,5
20795_0,16.8,1387.0,21.0,52,24,37,5,6.0,5
20796_0,16.2,1285.0,20.0,61,24,18,2,6.0,2
20797_0,16.0,1328.0,20.0,68,24,11,2,6.1,5
20800_0,16.2,1279.0,20.0,56,24,15,2,5.9,1
20843_0,16.2,1282.0,20.0,53,34,18,2,5.8,5
20849_0,17.3,1375.0,22.0,36,34,21,2,6.0,3
20852_0,14.1,1206.0,16.0,180,22,17,4,5.5,1
20931_0,17.1,1389.0,22.0,40,24,23,2,5.7,5
20940_0,15.8,1229.0,19.0,88,31,13,3,5.4,2
20952_0,15.7,1210.0,18.0,82,34,14,2,5.4,5
20964_0,16.3,1299.0,20.0,50,24,22,2,5.8,1
20985_0,16.0,1306.0,20.0,61,41,15,2,6.0,1
20997_0,16.9,1339.0,21.0,42,24,25,2,6.3,5
21004_0,16.0,1241.0,20.0,62,24,31,2,5.9,3
21007_0,16.0,1318.0,21.0,65,34,17,4,5.4,5
21010_0,16.0,1330.0,20.0,118,21,16,3,5.4,3
21022_0,16.9,1309.0,19.0,55,41,23,5,6.5,5
21031_0,15.9,1368.0,20.0,91,24,18,2,5.3,5
21043_0,16.0,1262.0,19.0,64,24,27,2,5.7,1
21046_0,15.7,1243.0,20.0,66,24,19,3,6.0,5
21047_0,15.9,1330.0,21.0,102,21,27,10,5.9,3
21049_0,13.2,1170.0,16.0,253,21,14,4,5.6,1
21072_0,15.4,1208.0,18.0,70,24,28,3,5.7,3
21077_0,16.0,1232.0,19.0,74,24,17,2,5.9,5
21082_0,15.7,1255.0,20.0,67,41,27,2,6.0,1
21085_0,16.0,1251.0,20.0,63,34,23,2,5.7,5
21110_0,16.0,1263.0,21.0,61,34,28,2,6.0,1
21119_0,17.2,1333.0,21.0,40,34,38,2,6.1,5
21126_0,17.1,1388.0,22.0,41,34,26,2,6.0,1
21131_0,17.0,1312.0,18.0,54,34,28,5,6.2,5
21133_0,16.1,1265.0,19.0,54,24,36,2,5.8,99
21146_0,15.3,1203.0,18.0,77,34,26,4,5.9,3
21154_0,16.0,1278.0,21.0,61,24,36,2,6.4,5
21170_0,13.3,1150.0,16.0,216,21,15,2,5.6,5
21177_0,16.8,1295.0,19.0,55,24,19,2,5.9,3
21202_0,16.2,1355.0,20.0,51,24,23,2,5.7,3
21204_0,17.0,1292.0,18.0,52,24,36,3,6.2,3
21237_0,15.4,1255.0,18.0,74,24,16,2,6.1,3
21241_0,16.3,1362.0,21.0,50,24,31,2,6.2,3
21244_0,16.0,1410.0,20.0,114,21,12,2,5.2,5
21271_0,14.9,1238.0,18.0,76,41,32,3,6.1,1
21303_0,17.2,1387.0,21.0,44,34,31,4,5.8,3
21334_0,16.0,1281.0,21.0,59,41,33,2,6.0,3
21338_0,16.1,1291.0,22.0,59,24,33,2,6.4,5
21339_0,14.9,1202.0,17.0,142,31,16,3,5.9,5
21344_0,16.4,1274.0,20.0,66,41,19,2,5.8,5
21345_0,16.1,1270.0,20.0,69,34,33,4,5.8,5
21348_0,15.9,1380.0,20.0,93,31,16,2,5.6,5
21358_0,16.2,1269.0,20.0,55,24,21,2,5.8,3
21379_0,16.2,1269.0,20.0,51,34,19,2,5.9,99
21382_0,17.2,1388.0,22.0,34,34,32,2,5.9,5
21400_0,16.2,1296.0,19.0,92,24,21,2,5.8,5
21407_0,16.8,1313.0,20.0,51,24,24,7,6.5,1
21414_0,16.9,1346.0,21.0,44,24,42,4,6.2,5
21442_0,17.0,1334.0,19.0,42,34,48,6,5.8,1
21469_0,14.8,1210.0,16.0,82,34,20,4,5.9,5
21478_0,16.1,1267.0,19.0,63,34,21,4,5.8,5
21501_0,15.8,1233.0,18.0,68,34,17,2,5.9,5
21507_0,17.3,1392.0,22.0,36,24,23,3,6.0,3
21547_0,17.0,1400.0,21.0,67,31,15,3,5.2,3
21548_0,15.4,1249.0,19.0,76,34,31,6,5.9,2
21563_0,16.2,1324.0,20.0,48,34,30,5,6.2,3
21578_0,15.7,1223.0,18.0,72,34,17,3,5.7,5
21593_0,15.4,1252.0,19.0,69,34,12,2,6.0,3
21604_0,16.9,1333.0,21.0,41,41,39,5,5.6,5
21616_0,15.1,1227.0,18.0,87,34,16,2,5.9,1
21644_0,16.0,1275.0,19.0,62,24,16,3,5.9,5
21653_0,16.3,1409.0,21.0,111,24,12,2,5.1,1
21667_0,17.3,1365.0,22.0,37,24,17,2,5.7,1
21679_0,16.8,1327.0,20.0,48,41,23,2,5.9,5
21696_0,14.2,1200.0,17.0,180,31,25,4,5.9,3
21697_0,17.3,1385.0,22.0,36,41,18,3,5.6,3
21703_0,16.0,1265.0,20.0,68,24,20,2,5.9,5
21705_0,17.0,1287.0,18.0,55,24,23,2,5.7,5
21707_0,16.0,1293.0,20.0,64,41,19,2,6.0,5
21715_0,16.9,1365.0,21.0,44,24,34,4,6.1,1
21718_0,17.1,1333.0,18.0,44,24,16,2,5.8,5
21737_0,16.0,1330.0,20.0,95,41,13,2,5.3,5
21743_0,14.3,1210.0,17.0,146,21,16,9,5.8,5
21753_0,16.0,1255.0,19.0,61,24,15,2,5.8,3
21756_0,16.4,1313.0,20.0,56,24,31,6,6.5,5
21773_0,14.7,1214.0,18.0,80,34,14,2,6.0,5
21800_0,16.1,1291.0,21.0,54,41,35,2,6.5,5
21843_0,15.4,1242.0,19.0,95,34,13,2,5.5,3
21852_0,17.3,1377.0,22.0,37,24,18,2,5.9,5
21859_0,15.9,1396.0,20.0,108,21,12,2,5.2,2
21867_0,15.8,1266.0,20.0,67,24,31,2,6.5,5
21868_0,17.1,1308.0,18.0,49,24,27,2,6.0,5
21886_0,16.0,1282.0,20.0,58,24,16,2,5.9,5
21900_0,16.1,1284.0,20.0,70,21,30,2,6.3,5
21910_0,16.1,1290.0,21.0,60,34,37,4,6.4,5
21913_0,16.0,1237.0,20.0,72,24,28,4,6.2,99
21915_0,15.6,1214.0,18.0,75,34,23,3,5.4,3
21919_0,16.6,1278.0,19.0,58,24,14,2,5.5,3
21940_0,16.1,1283.0,21.0,62,34,28,2,6.1,5
21952_0,16.3,1338.0,20.0,52,41,39,8,6.1,3
21970_0,16.5,1297.0,20.0,54,24,18,2,5.6,5
21975_0,15.4,1249.0,19.0,67,24,12,2,6.1,1
22001_0,16.0,1306.0,21.0,58,34,28,3,6.3,1
22012_0,15.8,1222.0,18.0,71,34,22,2,5.6,5
22043_0,16.0,1244.0,19.0,67,24,21,2,5.8,5
22053_0,16.1,1250.0,20.0,60,34,29,4,6.3,2
22071_0,15.8,1231.0,20.0,68,24,12,2,5.9,5
22082_0,16.8,1355.0,21.0,47,24,44,2,6.1,3
22092_0,15.1,1253.0,18.0,75,34,36,3,6.6,5
22111_0,15.0,1206.0,17.0,82,24,17,2,5.9,5
22132_0,14.8,1227.0,18.0,83,24,9,2,6.4,99
22140_0,15.4,1205.0,18.0,78,24,27,2,5.8,5
22164_0,16.4,1264.0,20.0,60,41,19,2,5.5,3
22212_0,16.5,1340.0,20.0,48,34,16,3,6.2,5
22219_0,15.4,1259.0,18.0,74,34,28,2,6.0,3
22221_0,16.4,1387.0,21.0,62,34,15,3,5.8,1
22229_0,15.8,1214.0,19.0,75,24,17,3,5.9,3
22243_0,16.1,1269.0,20.0,61,34,20,3,6.2,3
22248_0,16.8,1344.0,21.0,43,41,40,4,6.0,3
22254_0,16.5,1334.0,20.0,57,24,26,9,6.0,3
22263_0,16.3,1325.0,20.0,48,24,24,3,6.1,3
22274_0,16.3,1330.0,20.0,51,34,27,2,6.1,3
22278_0,16.1,1301.0,22.0,60,24,24,2,6.1,5
22288_0,16.3,1265.0,20.0,57,41,28,5,6.5,5
22294_0,17.0,1371.0,21.0,42,34,16,2,5.7,5
22295_0,15.5,1205.0,18.0,78,21,33,4,5.4,2
22298_0,16.0,1231.0,19.0,79,24,23,4,6.0,1
22299_0,13.9,1171.0,16.0,190,21,14,3,5.7,3
22307_0,15.9,1269.0,20.0,69,34,16,2,6.1,99
22316_0,17.1,1359.0,22.0,40,41,34,2,5.9,1
22327_0,17.3,1390.0,21.0,38,24,23,2,5.9,1
22335_0,13.4,1173.0,16.0,238,21,14,4,5.7,3
22341_0,16.9,1367.0,21.0,43,24,41,2,6.1,5
22345_0,16.1,1245.0,20.0,67,41,19,2,5.7,1
22351_0,15.4,1257.0,18.0,73,34,25,2,6.1,5
22372_0,15.2,1196.0,18.0,86,24,16,2,6.4,2
22399_0,16.9,1347.0,21.0,44,24,45,4,5.8,2
22402_0,15.2,1251.0,17.0,74,24,18,2,6.1,5
22414_0,16.2,1349.0,21.0,57,24,45,3,6.1,2
22418_0,14.8,1217.0,17.0,181,24,21,2,5.7,5
22426_0,16.9,1359.0,21.0,45,34,25,2,6.0,1
